subject_id,sex,height_cm,weight_kg,body_fat_pct,bench_press_kg,squat_kg,deadlift_kg,resting_hr,vo2max,mile_time_sec
2926,M,176.4,79.7,15.4,110.3,152.6,174.2,80,40.9,541
2927,M,165.0,68.1,19.1,94.7,139.3,150.0,57,52.3,468
2928,F,154.2,47.5,26.5,52.3,66.8,88.1,68,29.5,527
2929,M,182.2,90.7,26.1,73.2,89.7,106.3,88,29.6,553
2930,M,182.0,87.0,9.4,101.7,102.4,140.5,52,61.7,387
2931,F,156.6,48.3,31.1,22.7,38.9,57.7,70,32.3,510
2932,M,171.6,84.4,20.1,106.9,133.7,159.3,81,33.1,569
2933,F,162.0,59.3,24.0,71.4,96.7,122.9,62,44.9,445
2934,M,169.0,75.5,17.5,110.0,137.0,180.8,68,44.4,506
2935,M,164.3,68.2,15.9,76.7,92.4,108.9,63,56.4,429
2936,M,176.0,72.9,25.5,46.8,55.4,62.4,75,42.3,496
2937,M,186.5,83.0,18.7,67.4,74.3,97.2,68,41.9,482
2938,M,182.5,91.6,15.4,132.6,167.1,191.8,68,48.5,476
2939,F,169.2,64.6,24.8,44.6,66.4,78.4,67,43.1,443
2940,M,171.4,67.8,19.7,71.0,98.8,112.8,69,48.7,473
2941,F,162.7,61.6,25.6,83.8,108.7,123.7,70,36.1,488
2942,M,178.4,87.0,14.4,122.7,153.6,184.5,72,54.6,480
2943,F,160.3,62.6,27.3,42.1,72.9,77.7,64,41.2,472
2944,M,177.9,80.9,18.5,85.8,120.4,137.6,63,50.4,498
2945,M,177.1,81.2,16.4,89.3,117.3,142.0,69,47.7,495
2946,M,164.3,59.1,14.9,93.0,115.7,136.6,81,38.4,512
2947,M,186.3,96.4,13.3,132.2,162.6,193.8,61,56.2,423
2948,F,164.0,65.1,29.5,54.7,89.4,101.9,58,31.2,457
2949,M,174.0,75.6,14.1,102.8,123.1,156.4,72,45.0,482
2950,M,179.9,91.0,11.2,118.5,148.2,178.8,58,56.3,427
2951,F,164.0,54.9,32.4,14.0,40.2,61.7,87,26.3,583
2952,M,177.1,79.1,7.8,112.4,129.9,158.8,59,63.7,427
2953,M,173.4,76.1,18.9,80.9,103.3,135.0,74,41.6,516
2954,M,178.3,83.6,17.8,47.2,54.2,83.4,65,44.8,497
2955,M,172.4,74.1,20.6,47.2,65.1,79.0,74,36.6,548
2956,M,170.6,74.7,25.3,74.1,88.1,103.6,80,33.2,561
2957,F,167.5,73.7,28.2,58.4,94.7,103.9,76,32.2,504
2958,F,158.6,57.8,26.2,41.5,83.2,77.6,67,37.3,472
2959,F,163.8,54.3,24.8,53.0,75.5,90.3,62,38.9,459
2960,M,181.7,94.6,9.8,132.7,169.2,208.6,73,46.2,491
2961,M,174.8,76.8,24.6,67.7,87.1,101.2,78,38.6,553
2962,F,157.3,58.6,32.7,48.9,61.6,91.3,74,22.7,541
2963,M,178.0,85.8,8.6,98.7,128.8,155.7,56,67.0,419
2964,M,165.9,66.6,19.0,73.6,108.7,102.8,73,39.5,495
2965,M,182.3,83.2,9.8,94.3,120.6,157.8,59,64.8,397
2966,F,155.4,47.5,36.5,10.6,28.0,24.4,71,30.1,521
2967,M,179.6,89.4,12.8,126.3,158.6,196.3,73,47.9,448
2968,F,167.6,60.7,22.1,38.2,53.2,72.6,68,44.2,447
2969,M,180.8,93.6,11.3,134.2,175.7,208.2,76,45.6,495
2970,F,154.2,46.8,25.2,44.3,53.5,81.2,61,49.9,411
2971,M,178.2,85.3,13.1,123.2,144.2,176.1,61,46.8,492
2972,F,158.0,48.4,26.3,40.5,54.6,74.1,66,42.3,433
2973,M,178.0,81.9,22.9,90.3,128.3,129.6,74,49.3,521
2974,F,147.3,38.1,29.0,23.9,49.7,41.8,70,37.2,509
2975,M,171.8,74.1,5.6,90.6,110.7,158.9,58,57.3,398
2976,F,168.8,70.5,31.6,65.0,72.8,107.1,74,39.3,486
2977,F,166.2,70.1,23.5,30.3,55.2,72.8,58,50.5,386
2978,F,157.7,55.8,31.3,48.0,64.8,97.0,61,34.8,500
2979,M,172.0,76.2,16.5,79.7,113.7,119.0,63,51.3,488
2980,M,173.4,81.3,13.2,136.9,180.5,206.8,62,49.4,468
2981,F,161.1,60.3,29.8,42.2,72.6,72.3,71,33.0,519
2982,F,155.6,66.6,19.2,73.2,103.7,127.6,70,42.4,475
2983,M,186.1,98.8,16.7,101.7,121.3,146.5,69,45.8,485
2984,M,178.9,78.0,16.0,95.8,127.4,149.3,72,41.2,549
2985,M,178.0,77.4,22.3,73.6,89.4,113.4,63,48.9,446
2986,M,172.2,71.1,14.7,87.7,97.6,128.6,68,52.0,473
2987,M,177.0,80.2,14.3,94.8,115.3,155.9,67,50.1,453
2988,F,162.9,61.6,22.6,83.5,122.1,125.4,71,36.4,504
2989,M,176.4,82.0,15.9,103.2,123.9,150.0,65,47.0,455
2990,F,162.3,54.6,28.4,75.1,104.7,126.3,69,27.1,497
2991,F,161.7,64.9,25.6,55.9,82.5,119.6,63,34.1,496
2992,M,187.1,103.2,14.8,133.0,176.5,204.1,69,46.8,497
2993,M,176.4,87.6,9.1,93.8,125.5,143.3,61,69.8,355
2994,M,182.1,99.9,15.9,157.8,185.8,231.5,74,33.5,537
2995,M,183.5,92.0,15.6,87.7,112.2,132.7,69,48.8,465
2996,F,165.0,67.4,36.7,33.1,58.0,72.1,68,33.6,519
2997,F,158.5,54.0,27.6,12.6,37.3,48.5,55,54.1,401
2998,M,181.7,87.1,17.3,135.9,180.6,210.4,76,34.4,549
2999,F,163.0,65.4,26.5,57.2,91.7,103.9,70,47.3,437
3000,M,179.3,87.4,16.8,92.3,113.3,138.0,65,51.7,472
3001,M,180.8,98.8,12.2,116.0,148.2,184.2,67,54.8,451
3002,F,162.3,67.1,17.9,55.9,87.7,95.9,54,42.0,459
3003,M,185.0,97.7,4.7,128.5,178.0,214.3,57,53.7,401
3004,M,173.2,76.1,25.4,68.8,82.5,99.2,75,42.7,510
3005,M,180.3,89.7,18.6,93.8,125.7,137.2,63,53.4,481
3006,M,184.5,88.3,23.3,91.4,122.0,131.3,82,29.7,558
3007,M,178.0,85.3,15.8,52.8,78.3,93.3,64,53.6,489
3008,F,160.8,65.9,30.4,72.5,98.3,129.9,72,27.0,519
3009,M,181.4,84.0,15.3,100.0,118.9,148.3,75,49.8,476
3010,F,157.5,54.8,33.7,56.6,80.6,110.2,81,23.1,558
3011,M,176.3,95.3,6.6,140.6,184.8,214.9,57,51.8,457
3012,M,180.2,89.7,20.5,91.9,120.6,139.1,91,34.1,544
3013,F,156.5,50.3,32.3,34.9,59.1,63.5,64,32.1,505
3014,F,163.0,59.6,34.9,53.6,78.7,86.3,82,34.6,487
3015,F,159.1,49.8,26.6,63.1,87.0,108.5,71,31.6,506
3016,M,176.5,77.8,9.9,86.8,101.6,119.4,56,54.8,438
3017,M,176.2,86.6,18.3,79.1,103.5,121.1,63,48.8,454
3018,F,161.6,55.5,20.3,67.8,88.4,109.2,59,45.7,444
3019,F,161.4,65.0,19.8,50.6,81.5,94.5,57,48.6,427
3020,F,162.7,52.5,35.0,-8.2,2.4,23.9,73,25.0,493
3021,M,172.9,75.4,20.5,64.9,82.0,88.9,62,66.1,429
3022,M,182.1,90.2,15.6,124.5,160.8,186.9,83,27.9,542
3023,M,173.2,78.5,12.8,101.2,141.2,163.5,65,51.8,466
3024,M,188.6,96.6,20.0,93.1,112.4,135.8,72,43.5,512
3025,M,177.1,86.9,16.5,92.1,115.4,143.2,70,41.0,515
3026,M,171.1,72.6,9.6,100.6,109.5,141.3,63,56.1,440
3027,M,175.2,73.7,12.6,103.2,143.8,160.4,60,59.2,399
3028,F,165.2,60.2,27.6,12.5,36.9,45.0,57,45.4,432
3029,F,159.9,53.9,31.5,27.9,59.1,53.5,78,35.7,492
3030,F,155.4,48.5,26.3,42.3,65.6,98.7,68,39.7,478
3031,M,182.0,92.5,20.3,91.0,127.4,143.4,67,49.2,479
3032,M,177.9,81.7,11.3,103.3,131.9,171.7,70,48.4,445
3033,F,162.3,65.0,25.0,19.1,39.2,49.1,54,45.3,450
3034,M,183.8,91.4,19.6,102.5,139.7,159.1,76,54.1,493
3035,F,160.9,68.5,17.5,75.5,106.6,119.9,59,43.9,448
3036,M,189.0,101.8,19.8,114.9,143.0,172.7,74,35.3,549
3037,F,150.7,42.1,27.8,39.6,64.7,72.3,67,35.4,517
3038,M,173.2,74.7,20.0,97.8,111.0,137.1,80,33.6,505
3039,F,159.6,52.1,24.7,25.8,49.2,48.1,75,37.5,473
3040,F,176.6,74.2,20.5,46.5,72.9,99.0,65,51.7,422
3041,M,187.5,103.4,17.9,120.8,144.3,195.2,69,44.5,505
3042,F,169.3,69.2,32.9,47.4,62.2,94.3,61,40.2,514
3043,F,155.8,51.4,26.3,15.8,42.5,50.1,62,45.0,440
3044,F,160.1,54.7,32.5,26.6,47.9,71.3,78,19.3,554
3045,M,177.1,72.9,12.2,93.8,120.2,149.1,64,47.0,501
3046,M,175.8,78.3,19.5,90.1,103.7,130.0,69,48.5,482
3047,F,166.8,69.8,38.9,67.1,85.4,122.4,86,7.3,598
3048,F,159.9,57.9,21.5,57.8,78.0,102.5,75,33.9,516
3049,F,161.7,56.1,15.5,62.3,97.5,107.8,64,48.9,431
3050,M,180.7,96.4,9.7,123.7,160.9,203.1,64,66.5,426
3051,F,158.7,44.6,25.8,60.2,96.0,108.5,66,37.5,480
3052,F,161.3,54.0,26.0,35.4,47.5,69.7,69,45.7,459
3053,F,156.4,45.1,29.6,23.2,30.5,38.3,65,35.2,484
3054,F,159.3,57.0,25.7,40.0,60.4,78.9,62,38.6,465
3055,M,175.5,77.5,19.3,82.8,106.5,125.9,70,50.8,492
3056,F,161.6,53.9,28.5,18.3,39.8,33.8,70,30.0,490
3057,F,163.4,60.2,30.8,39.8,56.6,74.3,75,31.1,527
3058,M,178.7,87.2,12.6,82.6,104.5,129.5,60,62.1,475
3059,M,174.8,81.4,9.5,82.7,98.5,109.5,57,58.1,396
3060,F,166.3,59.2,19.7,43.0,63.1,72.4,65,46.1,416
3061,M,173.4,78.6,14.5,116.8,144.8,184.8,65,47.7,489
3062,M,181.0,94.6,21.1,96.3,121.8,161.4,85,36.3,501
3063,F,156.3,69.4,17.0,92.9,132.2,152.9,58,49.7,424
3064,F,159.3,59.1,24.8,43.8,73.3,82.0,64,38.9,460
3065,F,157.2,55.6,31.1,35.7,58.1,77.6,68,42.5,465
3066,M,173.1,83.5,21.0,90.8,114.8,129.9,74,46.5,506
3067,M,189.3,100.7,19.7,113.8,139.8,168.1,63,48.6,488
3068,M,176.6,84.9,24.8,104.4,138.5,144.9,76,29.9,532
3069,M,176.1,86.2,10.0,123.9,163.5,211.9,60,55.2,439
3070,F,169.4,63.4,23.4,25.1,49.7,69.8,58,49.5,457
3071,M,174.2,83.5,7.9,116.3,141.9,155.0,52,63.3,413
3072,M,182.2,81.8,15.0,99.4,119.6,150.3,64,55.1,438
3073,F,162.2,46.1,39.7,9.2,20.0,36.5,76,25.0,554
3074,M,183.3,102.0,11.2,121.2,141.8,161.9,59,49.0,436
3075,M,173.0,84.9,8.1,117.2,150.6,179.2,53,62.6,400
3076,M,180.7,92.0,19.3,77.5,100.3,131.0,74,40.1,568
3077,M,173.5,75.8,16.5,85.0,114.4,124.0,72,46.2,505
3078,M,174.6,72.4,16.0,62.5,63.3,96.7,55,60.0,435
3079,F,169.8,66.1,31.9,35.6,49.2,54.8,64,35.3,499
3080,F,161.7,60.1,24.2,70.8,105.7,123.9,49,53.9,405
3081,F,171.8,75.9,31.8,42.8,64.2,83.0,75,31.5,517
3082,F,159.5,56.6,32.6,20.6,43.6,42.7,72,25.4,531
3083,M,176.7,88.1,10.9,100.9,125.8,145.3,63,53.2,402
3084,F,170.4,78.4,32.8,32.1,67.1,78.6,74,27.8,538
3085,M,169.0,71.4,16.9,79.6,99.2,120.5,63,40.6,497
3086,M,169.8,65.7,13.7,106.2,128.5,164.8,67,50.4,456
3087,M,174.2,80.0,10.7,77.4,82.0,103.4,58,55.9,446
3088,M,179.9,85.3,17.3,85.6,94.9,111.8,70,54.6,489
3089,M,172.2,72.1,14.6,101.3,122.4,136.8,73,58.0,497
3090,M,180.7,92.0,13.0,125.2,137.1,167.0,73,48.1,516
3091,M,183.6,92.7,8.7,128.8,153.5,187.8,58,56.2,423
3092,M,188.6,98.3,8.1,89.9,113.1,141.2,44,79.6,338
3093,M,183.4,95.4,15.7,119.7,148.4,184.6,65,53.7,473
3094,F,162.8,56.6,28.5,22.4,56.2,61.5,72,36.0,502
3095,M,186.0,108.1,18.2,137.6,170.2,203.0,75,37.3,530
3096,F,164.8,62.9,29.0,27.3,48.3,50.6,74,34.0,518
3097,M,177.4,84.5,14.1,118.3,162.8,181.5,63,45.6,507
3098,M,175.5,78.4,20.3,69.6,97.0,114.9,73,45.6,542
3099,F,157.7,58.3,26.8,90.9,105.3,153.2,64,34.3,493
3100,F,163.0,64.1,25.3,58.7,83.7,99.9,58,50.8,436
3101,M,180.0,80.7,16.7,84.0,94.0,114.9,57,50.4,457
3102,M,168.2,66.6,15.2,79.7,98.7,111.3,71,50.4,494
3103,F,160.0,61.9,35.0,66.6,76.5,102.0,79,23.8,565
3104,M,177.3,80.4,8.1,122.0,148.4,167.8,59,56.2,432
3105,M,179.6,83.9,17.4,92.4,118.4,139.0,65,47.0,461
3106,M,184.9,101.9,20.2,99.9,134.1,169.2,80,36.8,536
3107,F,161.2,63.0,30.7,58.8,86.8,112.7,71,36.2,490
3108,M,173.2,83.1,12.7,89.2,124.0,141.1,70,51.4,480
3109,F,151.4,45.5,40.1,20.7,19.5,30.7,84,15.8,611
3110,F,166.3,62.4,33.1,31.7,53.2,73.4,75,30.4,515
3111,F,157.8,52.8,31.0,48.5,65.7,81.0,64,26.8,505
3112,M,182.7,99.5,15.4,116.1,151.8,174.7,69,55.5,445
3113,F,168.4,82.3,21.4,87.0,133.7,145.2,62,31.2,489
3114,M,170.4,73.1,17.5,102.4,126.1,152.6,78,43.8,545
3115,M,180.3,93.9,10.2,109.3,127.7,148.0,63,56.5,437
3116,M,186.0,99.7,17.1,111.7,138.3,167.6,61,48.5,514
3117,F,166.2,69.8,31.5,42.4,56.6,74.0,67,38.7,493
3118,F,152.3,43.1,30.0,38.3,54.8,67.1,74,24.5,529
3119,F,155.1,48.7,33.3,22.8,40.7,48.3,75,25.4,533
3120,M,173.0,66.8,17.2,72.0,91.8,103.1,63,55.0,437
3121,F,163.5,61.3,23.2,59.5,87.9,92.4,66,36.5,457
3122,F,162.2,69.6,25.9,52.8,71.0,81.6,62,41.7,426
3123,F,146.2,40.5,28.0,43.0,78.6,80.3,66,22.1,550
3124,F,158.1,55.8,31.7,58.7,79.3,99.7,75,31.2,527
3125,M,181.0,94.1,8.8,103.4,122.7,151.6,59,57.6,448
3126,F,165.7,61.4,31.6,57.0,80.3,103.3,84,19.9,569
3127,F,161.4,59.1,22.2,45.1,62.1,92.4,64,43.7,448
3128,F,155.8,64.5,21.5,51.6,84.1,90.8,63,46.8,432
3129,M,173.4,69.4,20.1,71.9,91.3,135.5,71,53.7,467
3130,M,175.7,85.7,19.5,94.7,136.9,157.9,75,43.1,508
3131,M,179.9,84.6,16.8,100.0,137.8,164.1,73,39.3,527
3132,M,180.2,84.7,16.0,85.6,103.9,119.3,59,44.0,489
3133,M,180.9,85.3,22.4,86.7,121.8,148.3,77,36.2,533
3134,F,164.8,59.0,28.1,36.5,65.4,65.1,80,27.6,513
3135,M,184.7,88.6,15.3,91.4,112.4,141.1,68,52.5,429
3136,M,173.6,79.4,14.2,69.5,87.0,104.8,62,56.1,428
3137,M,168.6,76.1,15.3,119.7,149.5,177.3,74,39.5,493
3138,M,176.8,90.1,13.6,116.9,152.5,180.1,62,59.0,452
3139,M,183.8,84.0,10.5,108.3,128.1,168.7,66,52.2,426
3140,F,162.8,74.2,20.8,76.6,121.8,154.5,56,44.9,409
3141,F,158.0,51.5,33.0,24.9,48.1,74.1,71,38.8,473
3142,M,185.9,105.4,8.6,161.6,204.5,252.1,62,54.3,438
3143,M,179.4,84.9,13.7,95.4,119.7,150.3,66,63.8,453
3144,F,160.6,52.8,27.9,53.7,77.6,94.7,59,41.8,457
3145,M,172.7,78.7,17.0,82.4,99.4,129.4,74,34.6,510
3146,F,169.0,72.5,32.1,58.0,80.3,105.5,64,34.1,507
3147,F,158.1,56.8,24.5,61.2,86.9,114.7,74,35.3,510
3148,F,172.1,77.4,34.1,51.1,86.0,95.9,67,31.0,492
3149,M,172.1,86.8,9.2,131.0,161.9,199.7,66,52.8,437
3150,F,168.2,77.6,29.9,51.0,81.2,97.8,59,38.9,479
3151,F,156.5,59.1,21.6,41.4,81.7,102.5,60,40.6,453
3152,M,185.4,92.8,18.0,80.5,106.0,130.4,68,45.5,468
3153,M,174.3,76.4,15.5,104.3,127.9,150.7,72,39.8,481
3154,M,175.8,85.0,8.4,88.8,121.5,140.6,62,56.4,412
3155,M,179.5,90.3,17.8,89.3,108.2,130.1,73,49.1,446
3156,F,165.3,61.7,28.9,27.0,48.3,65.7,66,33.2,538
3157,M,182.2,100.0,10.2,149.9,191.4,233.2,73,52.6,494
3158,M,175.1,78.7,19.3,89.0,117.6,132.8,80,31.4,545
3159,M,177.7,82.7,21.5,62.9,95.4,90.7,65,46.8,478
3160,F,168.7,63.8,33.4,33.5,51.5,84.0,68,29.8,508
3161,F,157.3,50.9,32.2,28.1,75.0,81.1,76,35.3,486
3162,F,163.9,63.0,20.1,62.4,84.3,106.7,58,45.8,453
3163,F,157.1,59.5,32.3,54.6,82.9,100.0,73,30.9,495
3164,M,178.9,88.6,10.8,104.6,148.1,172.9,60,54.5,457
3165,F,162.6,55.5,21.0,41.6,51.8,66.5,52,52.7,389
3166,M,173.7,81.4,11.1,94.7,122.9,148.3,57,59.5,446
3167,M,180.5,83.7,15.1,73.9,92.9,115.4,71,48.3,466
3168,F,163.1,60.5,32.2,28.4,55.5,76.0,72,27.2,524
3169,F,161.2,59.8,30.5,31.8,48.4,58.3,71,23.4,502
3170,F,170.9,66.3,32.0,34.7,44.0,58.5,71,25.7,493
3171,F,171.3,68.6,22.9,77.0,110.4,119.9,70,31.4,552
3172,M,180.0,89.9,17.1,116.6,134.2,165.2,78,40.8,477
3173,M,169.7,80.7,10.9,108.5,143.6,177.3,69,51.0,492
3174,M,174.7,74.8,13.9,100.9,117.0,134.8,69,47.2,470
3175,F,170.1,82.4,22.0,67.5,106.8,124.8,65,41.7,455
3176,F,153.1,47.5,36.3,-2.0,16.1,31.0,77,28.7,499
3177,F,166.0,65.6,30.3,60.6,95.6,113.1,75,27.9,521
3178,M,182.8,85.4,14.3,101.6,140.8,151.2,68,44.0,450
3179,M,174.6,88.4,13.8,103.1,125.5,151.6,65,43.4,492
3180,M,171.2,76.7,11.7,99.3,119.1,155.0,56,59.8,385
3181,F,158.4,53.8,33.3,24.8,53.9,39.5,67,38.5,459
3182,F,157.5,49.4,36.0,14.9,29.0,37.9,71,26.1,584
3183,M,174.2,76.7,11.3,81.2,99.3,119.7,57,50.5,454
3184,F,167.2,74.0,24.3,60.7,88.8,115.3,60,38.9,481
3185,F,161.2,68.0,27.7,55.1,97.1,99.4,61,36.8,485
3186,M,172.6,74.4,20.9,58.2,73.5,94.2,73,36.5,539
3187,M,180.2,82.5,10.0,75.4,103.4,120.0,54,64.0,395
3188,M,183.7,88.9,19.1,80.5,96.4,126.1,75,41.7,542
3189,F,160.1,51.9,27.5,35.9,49.9,58.1,67,41.7,431
3190,M,182.4,80.6,12.9,61.0,83.9,109.5,67,51.5,444
3191,M,172.9,66.6,17.3,53.9,77.3,107.4,66,49.8,451
3192,M,183.9,93.8,11.3,85.8,101.0,131.2,61,63.4,378
3193,F,165.4,65.3,24.7,38.5,67.5,79.2,63,38.7,469
3194,M,175.1,77.3,17.3,70.2,84.7,112.6,61,41.9,494
3195,F,160.3,50.5,27.1,35.8,58.2,84.2,54,45.1,432
3196,M,171.6,82.0,12.9,106.8,134.7,157.3,74,41.6,496
3197,F,151.4,41.1,31.2,12.7,30.5,33.9,68,39.4,483
3198,F,162.7,52.2,33.3,38.0,57.2,83.3,78,25.1,495
3199,M,185.7,96.2,16.6,120.6,132.6,168.6,85,42.1,500
3200,F,156.8,54.9,31.8,27.3,54.5,64.7,69,35.0,462
3201,F,155.1,48.7,23.8,22.9,52.4,57.0,65,38.3,472
3202,M,172.5,75.1,16.3,120.2,142.9,171.5,79,37.0,547
3203,F,159.5,52.2,27.3,36.2,52.9,83.1,61,39.3,498
3204,F,158.0,63.9,35.1,67.5,100.4,124.6,75,29.7,477
3205,F,158.8,61.2,24.3,50.6,71.8,95.0,59,37.3,442
3206,F,170.9,64.9,30.9,44.5,64.7,73.8,77,37.4,480
3207,F,168.2,70.4,34.0,47.1,88.1,115.8,69,26.3,564
3208,M,188.1,104.3,14.8,115.2,144.5,172.1,67,52.8,462
3209,M,168.3,78.6,18.8,106.6,140.9,165.8,71,45.0,483
3210,M,174.1,75.5,7.6,74.4,103.4,128.0,56,59.7,394
3211,F,162.5,63.7,28.6,43.3,80.1,95.0,70,34.8,495
3212,M,174.2,79.4,17.9,90.6,109.2,134.3,68,41.0,495
3213,M,179.9,97.0,14.5,112.0,151.4,167.1,69,54.5,417
3214,F,165.6,62.6,31.2,26.0,27.0,55.5,72,25.1,557
3215,M,182.6,100.3,15.4,115.7,161.9,171.5,74,34.9,525
3216,M,180.9,92.2,12.2,112.9,131.8,162.8,74,45.8,453
3217,F,163.2,67.8,34.9,20.3,44.7,46.3,69,24.6,516
3218,F,158.2,65.2,30.4,64.6,106.8,120.0,72,22.9,512
3219,F,160.6,61.6,18.4,88.2,128.7,143.6,51,46.0,438
3220,M,178.4,83.9,18.7,117.1,145.8,176.2,64,53.3,469
3221,F,154.0,55.7,29.7,67.3,103.3,120.3,78,23.6,544
3222,F,168.5,72.3,30.0,49.9,70.6,95.7,73,34.7,522
3223,M,182.3,83.5,21.0,63.1,74.2,102.9,74,41.8,520
3224,M,175.4,76.3,16.2,62.8,73.8,91.8,54,67.4,408
3225,M,189.3,96.3,13.9,110.6,131.7,158.8,62,56.7,413
3226,F,157.7,49.8,36.0,32.5,50.2,63.7,69,33.3,492
3227,M,169.6,66.8,12.4,70.1,95.4,101.8,64,54.4,458
3228,M,184.7,93.0,16.4,109.3,130.4,144.3,77,34.8,524
3229,M,170.4,74.1,15.1,104.5,123.5,166.9,71,38.4,503
3230,F,161.4,51.7,32.4,16.1,35.4,38.8,68,36.9,496
3231,M,178.0,82.7,13.1,85.8,100.4,132.7,64,53.4,455
3232,M,180.5,88.7,15.6,128.5,150.1,192.1,65,56.4,472
3233,F,166.4,66.1,27.0,11.7,42.0,60.4,66,42.3,441
3234,M,180.6,88.3,16.7,119.9,144.3,170.8,62,46.1,454
3235,F,162.4,63.5,26.5,31.1,56.7,70.6,69,35.8,462
3236,M,177.8,78.2,18.3,99.2,132.4,163.2,65,45.3,498
3237,M,180.6,87.5,17.3,111.1,148.8,169.3,70,46.3,487
3238,M,167.3,78.3,12.0,100.1,137.7,159.5,68,46.5,460
3239,M,185.0,98.8,13.1,117.7,153.8,175.9,61,55.7,421
3240,M,167.8,67.3,19.2,70.8,78.0,88.0,71,47.2,492
3241,F,161.8,58.3,31.1,72.3,101.5,115.8,82,27.8,542
3242,M,171.4,71.9,24.1,82.4,86.9,103.4,71,37.9,506
3243,M,174.4,81.4,16.4,97.8,125.3,139.1,65,50.4,454
3244,F,160.4,64.7,23.0,49.1,73.6,111.0,63,51.7,413
3245,F,158.7,56.7,27.7,56.5,87.4,100.2,60,31.8,465
3246,M,185.3,93.5,12.6,102.0,138.5,165.9,70,48.9,464
3247,M,181.2,83.7,17.1,74.2,95.9,120.7,66,53.9,472
3248,M,177.4,76.7,20.0,64.3,81.6,93.4,79,42.4,533
3249,F,158.2,59.2,22.6,61.7,110.8,109.2,59,43.9,409
3250,F,167.7,74.7,31.2,43.3,73.2,95.4,69,36.4,496
3251,M,183.1,94.8,15.1,127.0,149.0,171.5,68,42.2,480
3252,M,170.8,76.4,9.7,90.8,109.2,149.4,73,43.1,480
3253,M,171.3,75.6,18.8,68.2,74.5,98.1,67,42.5,486
3254,F,161.8,67.9,23.8,58.4,90.2,111.0,64,41.8,416
3255,M,182.8,82.7,15.8,85.7,111.9,136.9,69,48.5,445
3256,M,170.4,76.6,18.6,94.1,126.2,139.3,59,49.0,502
3257,M,181.8,94.9,13.2,84.0,98.0,123.5,65,55.6,439
3258,F,157.2,62.6,27.7,74.2,103.6,139.7,75,31.9,492
3259,F,168.2,68.3,29.6,37.0,49.8,62.9,62,37.4,465
3260,M,180.0,86.1,19.1,90.9,107.2,137.9,64,47.7,481
3261,F,157.9,44.6,31.0,38.9,73.0,82.2,78,23.6,560
3262,M,175.4,75.0,19.4,82.0,85.5,107.8,64,54.4,476
3263,F,158.0,56.4,31.9,48.1,67.3,87.9,70,39.0,514
3264,F,162.9,65.2,19.6,73.3,116.4,150.2,67,35.4,518
3265,F,158.4,56.2,29.5,24.9,64.2,63.9,63,38.5,507
3266,M,173.2,77.9,10.8,98.8,125.6,143.7,76,47.2,483
3267,M,169.7,61.6,15.8,37.9,38.6,57.6,59,59.3,432
3268,F,163.5,65.1,30.3,40.7,70.1,78.1,76,24.6,550
3269,F,164.5,61.0,28.8,43.0,59.7,84.5,77,35.0,458
3270,M,177.7,79.7,18.4,79.5,99.8,119.7,68,48.2,473
3271,F,162.7,70.4,25.5,58.8,102.7,120.0,67,37.4,420
3272,M,177.2,80.3,16.2,89.1,108.6,133.6,70,47.5,450
3273,M,177.0,82.6,8.5,90.9,116.5,138.4,53,73.7,323
3274,F,175.7,80.7,24.1,42.0,70.2,95.3,66,37.7,465
3275,M,185.8,83.5,18.5,66.1,81.9,99.1,63,56.9,430
3276,M,178.9,76.3,11.0,75.9,92.5,112.9,69,48.1,507
3277,M,179.7,86.7,21.2,106.4,130.4,160.1,78,43.0,505
3278,F,146.4,31.8,35.5,-7.2,-7.7,2.1,72,32.0,473
3279,M,181.6,91.1,17.3,85.0,104.2,127.6,55,46.5,463
3280,M,183.6,92.1,22.6,89.8,119.8,149.9,70,46.7,472
3281,M,177.2,86.7,5.5,125.1,167.9,184.1,62,53.8,429
3282,M,169.3,74.1,16.2,103.9,136.6,155.0,70,49.6,481
3283,M,173.2,75.9,19.5,83.9,99.4,128.9,64,40.1,511
3284,M,185.7,86.4,14.6,124.9,163.6,180.2,67,41.1,498
3285,M,177.8,79.1,12.6,70.2,96.7,117.6,62,50.8,456
3286,F,167.3,68.3,25.4,57.2,96.6,131.1,66,39.7,460
3287,M,181.6,82.3,21.8,58.9,77.9,107.3,71,47.4,524
3288,M,187.8,94.0,9.3,113.5,149.6,189.0,55,55.2,450
3289,F,164.3,56.4,30.0,34.6,56.5,80.1,70,33.6,502
3290,M,184.7,81.8,13.1,75.5,107.7,119.9,64,55.5,465
3291,M,166.0,66.4,17.3,82.0,112.2,126.6,72,43.2,502
3292,F,155.9,49.5,23.7,45.4,71.1,92.1,58,50.9,387
3293,F,159.3,52.9,31.5,33.4,58.6,62.0,67,35.2,485
3294,F,163.6,67.1,26.9,66.1,85.6,120.2,67,41.3,486
3295,M,184.2,97.7,19.1,82.5,99.6,135.1,72,50.4,487
3296,F,162.0,64.5,31.2,58.4,80.1,109.8,78,33.0,517
3297,M,175.8,80.8,13.4,103.0,132.5,158.1,61,51.2,460
3298,M,166.1,72.1,16.4,79.6,111.3,127.6,79,47.1,447
3299,F,169.4,64.5,32.8,42.3,60.9,80.3,76,34.6,497
3300,M,173.0,81.4,14.5,97.7,125.5,147.1,77,44.3,497
3301,F,177.3,89.4,20.4,67.6,95.7,106.9,55,52.4,445
